epoch,train_loss,val_loss,lr,grad_norm_max,secs,improved,patience,timestamp
0,0.27614031925306215,0.21961142564867878,0.0003,0.07970761507749557,8.6,True,0,2026-08-16T07:29:44
1,0.20012178181946932,0.1660540338073458,0.0003,0.06970237195491791,7.5,True,0,2026-08-16T07:29:52
2,0.15414388040592383,0.13193454355983944,0.0003,0.08018035441637039,8.3,True,0,2026-08-16T07:30:00
3,0.1333976474437085,0.11930095834227708,0.0003,0.04415134713053703,8.9,True,0,2026-08-16T07:30:09
4,0.125624927681881,0.11231583168545922,0.0003,0.049833960831165314,7.4,True,0,2026-08-16T07:30:17
5,0.12094699358874625,0.10774797070157396,0.0003,0.04395882040262222,8.6,True,0,2026-08-16T07:30:25
6,0.1173395139830453,0.10336465175662722,0.0003,0.04718176648020744,7.4,True,0,2026-08-16T07:30:33
7,0.11424112983129836,0.10099468015871205,0.0003,0.040414340794086456,8.4,True,0,2026-08-16T07:30:41
8,0.11158862637949514,0.09734278520221239,0.0003,0.05280480533838272,7.8,True,0,2026-08-16T07:30:49
9,0.10915964064034787,0.09369830750338323,0.0003,0.03859199583530426,8.0,True,0,2026-08-16T07:30:57
10,0.10728889282915618,0.0911394035914442,0.0003,0.04605070501565933,8.4,True,0,2026-08-16T07:31:06
11,0.10546790613577917,0.08925342379690526,0.0003,0.045355044305324554,7.3,True,0,2026-08-16T07:31:13
12,0.10386686609996544,0.08857153376543915,0.0003,0.05786983296275139,8.6,True,0,2026-08-16T07:31:22
13,0.10237655480811884,0.08712786702173096,0.0003,0.053968679159879684,7.4,True,0,2026-08-16T07:31:29
14,0.10125241092928164,0.08577791937104948,0.0003,0.0665179118514061,8.3,True,0,2026-08-16T07:31:38
15,0.10016637087523282,0.08542187049329936,0.0003,0.056411322206258774,8.1,True,0,2026-08-16T07:31:46
16,0.09910297973470374,0.08275413267560057,0.0003,0.05216202884912491,7.8,True,0,2026-08-16T07:31:54
17,0.09820789517937126,0.0818195715546608,0.0003,0.0573936365544796,8.4,True,0,2026-08-16T07:32:02
18,0.09723066139024693,0.08126715693500015,0.0003,0.04887329041957855,7.4,True,0,2026-08-16T07:32:10
19,0.09659611407544587,0.0810032748914027,0.0003,0.07731495052576065,8.4,True,0,2026-08-16T07:32:18
20,0.09589928416432915,0.07978477132516903,0.0003,0.06320828944444656,7.6,True,0,2026-08-16T07:32:26
21,0.09508580539252731,0.07961563381192448,0.0003,0.05776865780353546,8.0,True,0,2026-08-16T07:32:34
22,0.09449277428480295,0.07700602259937224,0.0003,0.0692090317606926,8.8,True,0,2026-08-16T07:32:43
23,0.09387035780883098,0.07860877536810361,0.0003,0.07640578597784042,7.4,False,1,2026-08-16T07:32:50
24,0.09335927524409451,0.07680581649253657,0.0003,0.08267118781805038,8.6,True,0,2026-08-16T07:32:59
25,0.09281025332408947,0.07632713871342796,0.0003,0.08382450044155121,7.8,True,0,2026-08-16T07:33:07
26,0.09218990627553436,0.07498108661109275,0.0003,0.0889185220003128,8.6,True,0,2026-08-16T07:33:15
27,0.09168470544474465,0.0740684310567903,0.0003,0.0724787712097168,8.8,True,0,2026-08-16T07:33:24
28,0.0912461363024764,0.07482547083726296,0.0003,0.08721119910478592,7.4,False,1,2026-08-16T07:33:32
29,0.09073629395647363,0.07317605757942566,0.0003,0.08640197664499283,8.5,True,0,2026-08-16T07:33:40
30,0.0901057760466586,0.07286779967310665,0.0003,0.1221056580543518,7.2,True,0,2026-08-16T07:33:47
31,0.08977378474159556,0.0722127592416255,0.0003,0.09230535477399826,8.5,True,0,2026-08-16T07:33:56
32,0.08924440338716402,0.07167988986923145,0.0003,0.0904877707362175,7.8,True,0,2026-08-16T07:34:04
33,0.08885008474955192,0.07124918957169239,0.0003,0.12379100918769836,7.9,True,0,2026-08-16T07:34:12
34,0.08865657605967679,0.07214119428625473,0.0003,0.15987999737262726,8.5,False,1,2026-08-16T07:34:20
35,0.08823902737963331,0.0708032804285432,0.0003,0.09144946187734604,7.4,True,0,2026-08-16T07:34:28
36,0.08798315192644413,0.07103595694342812,0.0003,0.12158480286598206,8.5,False,1,2026-08-16T07:34:36
37,0.08742484515839881,0.06978718015355068,0.0003,0.14653491973876953,7.6,True,0,2026-08-16T07:34:44
38,0.08716415191417212,0.07190401450945781,0.0003,0.12034113705158234,8.3,False,1,2026-08-16T07:34:53
39,0.08692838148428844,0.069855276290532,0.0003,0.12041427940130234,8.2,False,2,2026-08-16T07:35:01
40,0.08652485954565006,0.0692442812353045,0.0003,0.11430405080318451,7.5,True,0,2026-08-16T07:35:08
41,0.0865622633924851,0.06903247490197748,0.0003,0.1566617786884308,8.5,True,0,2026-08-16T07:35:17
42,0.08626140298751685,0.06936893288742055,0.0003,0.10760040581226349,7.3,False,1,2026-08-16T07:35:24
43,0.08598327035759831,0.06964788102841639,0.0003,0.13018417358398438,8.6,False,2,2026-08-16T07:35:33
44,0.08580109075858043,0.06963913736271334,0.0003,0.2811095118522644,7.8,False,3,2026-08-16T07:35:41
45,0.0856520957999177,0.06945803323453599,0.0003,0.122232586145401,7.9,False,4,2026-08-16T07:35:49
46,0.08537868836096354,0.06887097574852324,0.0003,0.10695148259401321,8.7,True,0,2026-08-16T07:35:57
47,0.08533902350035343,0.06916197061866194,0.0003,0.1459275484085083,7.4,False,1,2026-08-16T07:36:05
48,0.0851571840080586,0.07045509924109165,0.0003,0.1395069807767868,8.3,False,2,2026-08-16T07:36:13
49,0.08504152108024765,0.07021286027444588,0.0003,0.1646796464920044,7.5,False,3,2026-08-16T07:36:21
50,0.08509492399273338,0.06907383925639667,0.0003,0.19717282056808472,8.4,False,4,2026-08-16T07:36:29
