epoch,train_loss,val_loss,lr,grad_norm_max,secs,improved,patience,timestamp
0,0.27579059247132187,0.16694565821479965,0.0003,0.23708538711071014,4.5,True,0,2026-08-16T18:50:55
1,0.15795536412970052,0.12807583845742457,0.0003,0.31257033348083496,4.5,True,0,2026-08-16T18:50:59
2,0.14181276697378892,0.12221132820615402,0.0003,0.3380465805530548,4.5,True,0,2026-08-16T18:51:04
3,0.13585435500839255,0.119459964375902,0.0003,0.24976739287376404,4.5,True,0,2026-08-16T18:51:08
4,0.1334339291021064,0.11920408560679509,0.0003,0.26594170928001404,4.5,True,0,2026-08-16T18:51:13
5,0.13102002695694073,0.11240413461576451,0.0003,0.2752980887889862,4.5,True,0,2026-08-16T18:51:17
6,0.12832046234673197,0.11346850274028358,0.0003,0.3731822967529297,4.5,False,1,2026-08-16T18:51:22
7,0.12589922408153723,0.10750351359064762,0.0003,0.22253389656543732,4.5,True,0,2026-08-16T18:51:26
8,0.12496102527602689,0.10864151195510403,0.0003,0.21437056362628937,4.4,False,1,2026-08-16T18:51:31
9,0.12350167768014657,0.10458002087997866,0.0003,0.2891337275505066,4.5,True,0,2026-08-16T18:51:36
10,0.12205074146226212,0.10437848852885949,0.0003,0.26565495133399963,4.5,True,0,2026-08-16T18:51:40
11,0.12121125891968444,0.10276862209314828,0.0003,0.2192346602678299,4.4,True,0,2026-08-16T18:51:45
12,0.1199252602981997,0.10364762439832582,0.0003,0.2045702338218689,4.5,False,1,2026-08-16T18:51:49
13,0.11923424940515351,0.10064741224050522,0.0003,0.23274317383766174,4.5,True,0,2026-08-16T18:51:54
14,0.11860476507917865,0.09993394890001842,0.0003,0.263249009847641,4.5,True,0,2026-08-16T18:51:58
15,0.1178005161684948,0.09827012773398515,0.0003,0.1969883143901825,4.5,True,0,2026-08-16T18:52:03
16,0.11716063312449299,0.09878803298368559,0.0003,0.19656430184841156,4.4,False,1,2026-08-16T18:52:07
17,0.11634710824096596,0.09831736437403239,0.0003,0.18733033537864685,4.4,False,2,2026-08-16T18:52:12
18,0.11638160623036899,0.09799304227907579,0.0003,0.24209202826023102,4.5,True,0,2026-08-16T18:52:16
19,0.11522060125083713,0.09723939869430039,0.0003,0.174293652176857,4.5,True,0,2026-08-16T18:52:21
20,0.11471345406639707,0.09566003706429031,0.0003,0.20918238162994385,4.4,True,0,2026-08-16T18:52:25
21,0.11465466431864016,0.09501710001911436,0.0003,0.18687930703163147,4.5,True,0,2026-08-16T18:52:30
22,0.11377720158178728,0.09568364877294708,0.0003,0.17284134030342102,4.4,False,1,2026-08-16T18:52:34
23,0.11353198332445961,0.09596902095190771,0.0003,0.20230995118618011,4.4,False,2,2026-08-16T18:52:39
24,0.11304820558199516,0.09434553284893979,0.0003,0.18193639814853668,4.5,True,0,2026-08-16T18:52:44
25,0.11278324729793675,0.09479455113574699,0.0003,0.17290659248828888,4.4,False,1,2026-08-16T18:52:48
26,0.1125214207958389,0.09528943769388147,0.0003,0.24933984875679016,4.4,False,2,2026-08-16T18:52:52
27,0.1126922560589654,0.09581635908766108,0.0003,0.22084346413612366,4.4,False,3,2026-08-16T18:52:57
28,0.11191276403573844,0.09420617465134505,0.0003,0.19919322431087494,4.5,True,0,2026-08-16T18:53:02
29,0.1116177126110255,0.09273850598505565,0.0003,0.22064514458179474,4.4,True,0,2026-08-16T18:53:06
30,0.11121028669915356,0.0928795432651436,0.0003,0.2436150461435318,4.4,False,1,2026-08-16T18:53:11
31,0.11107254380380714,0.09314698418909377,0.0003,0.2125738561153412,4.5,False,2,2026-08-16T18:53:15
32,0.1109602403837246,0.09274592962893811,0.0003,0.23585844039916992,4.4,False,3,2026-08-16T18:53:20
33,0.11066198365373926,0.09182056023196859,0.0003,0.19273361563682556,4.5,True,0,2026-08-16T18:53:24
34,0.11023150769236324,0.09243907042584576,0.0003,0.19107939302921295,4.5,False,1,2026-08-16T18:53:29
35,0.11018612055660604,0.09139473998284602,0.0003,0.2715741693973541,4.5,True,0,2026-08-16T18:53:33
