epoch,train_loss,val_loss,lr,grad_norm_max,secs,improved,patience,timestamp
0,0.2030270273541356,0.12269759305067114,0.0003,0.2375866174697876,5.3,True,0,2026-08-17T04:49:47
1,0.1273601695731446,0.10446712112688757,0.0003,0.3551516830921173,5.3,True,0,2026-08-17T04:49:52
2,0.11690229311749176,0.09839543032940927,0.0003,0.2660914957523346,5.3,True,0,2026-08-17T04:49:58
3,0.11279235382328977,0.09542023443749972,0.0003,0.20505359768867493,5.2,True,0,2026-08-17T04:50:03
4,0.10946963544075305,0.09017996694687959,0.0003,0.17100611329078674,5.3,True,0,2026-08-17T04:50:08
5,0.10720443876235039,0.0879397044306273,0.0003,0.18761011958122253,5.3,True,0,2026-08-17T04:50:14
6,0.10634436772747355,0.08823563363198396,0.0003,0.24192185699939728,5.2,False,1,2026-08-17T04:50:19
7,0.1045356973514452,0.08528756002312178,0.0003,0.18557016551494598,5.3,True,0,2026-08-17T04:50:24
8,0.10296150026740608,0.08387561347130891,0.0003,0.17026938498020172,5.3,True,0,2026-08-17T04:50:30
9,0.10198769821570469,0.08370219527201338,0.0003,0.21169862151145935,5.3,True,0,2026-08-17T04:50:35
10,0.10118106975332722,0.08235387385382757,0.0003,0.2124823033809662,5.3,True,0,2026-08-17T04:50:40
11,0.10029479559961256,0.08151632207599314,0.0003,0.18929404020309448,5.3,True,0,2026-08-17T04:50:46
12,0.09971959381313114,0.08187448241553463,0.0003,0.19234463572502136,5.2,False,1,2026-08-17T04:50:51
13,0.09958221455524256,0.08099513746552416,0.0003,0.23851917684078217,5.3,True,0,2026-08-17T04:50:56
14,0.09862058015315087,0.0803999866430576,0.0003,0.16878189146518707,5.2,True,0,2026-08-17T04:51:02
15,0.09849065348997221,0.07972194377210114,0.0003,0.2070511430501938,5.3,True,0,2026-08-17T04:51:07
16,0.09791284475352738,0.08061927438273535,0.0003,0.22892411053180695,5.2,False,1,2026-08-17T04:51:12
17,0.09731406569480897,0.07887656466810258,0.0003,0.17233887314796448,5.3,True,0,2026-08-17T04:51:18
18,0.09727295430806968,0.07928301803358309,0.0003,0.1942927986383438,5.2,False,1,2026-08-17T04:51:23
19,0.09668739621455853,0.07885290829689948,0.0003,0.18249769508838654,5.3,True,0,2026-08-17T04:51:28
20,0.09627278049241056,0.0795930252297894,0.0003,0.24581317603588104,5.3,False,1,2026-08-17T04:51:34
21,0.09608797941889081,0.07814755953930236,0.0003,0.18854545056819916,5.3,True,0,2026-08-17T04:51:39
22,0.0957599727334557,0.07820656662295153,0.0003,0.20823058485984802,5.2,False,1,2026-08-17T04:51:44
23,0.09537043967744806,0.07763559109234548,0.0003,0.18885692954063416,5.3,True,0,2026-08-17T04:51:50
24,0.09519652953514686,0.07849240421757593,0.0003,0.19870172441005707,5.2,False,1,2026-08-17T04:51:55
25,0.09508501076763803,0.07735469900480993,0.0003,0.16322961449623108,5.3,True,0,2026-08-17T04:52:00
26,0.09438613245447913,0.07733021091137614,0.0003,0.17477545142173767,5.3,True,0,2026-08-17T04:52:06
