epoch,train_loss,val_loss,lr,grad_norm_max,secs,improved,patience,timestamp
0,0.2551258739206817,0.16465986651051176,0.0003,0.35509151220321655,5.5,True,0,2026-08-16T18:43:28
1,0.15213276737338893,0.12690641698273983,0.0003,0.3762456178665161,5.5,True,0,2026-08-16T18:43:34
2,0.13848449144062105,0.11811507796193217,0.0003,0.23928017914295197,5.6,True,0,2026-08-16T18:43:40
3,0.13377427496425398,0.11541446019987484,0.0003,0.3195573091506958,5.6,True,0,2026-08-16T18:43:45
4,0.13031510828615545,0.11085506835645371,0.0003,0.22526970505714417,5.8,True,0,2026-08-16T18:43:51
5,0.12693809264308803,0.1094924695789814,0.0003,0.2251725196838379,5.7,True,0,2026-08-16T18:43:57
6,0.12512516236894733,0.10805557205618083,0.0003,0.23786473274230957,5.6,True,0,2026-08-16T18:44:03
7,0.12339549817881741,0.10407434674082222,0.0003,0.2746880352497101,5.6,True,0,2026-08-16T18:44:08
8,0.12123839036448972,0.10208905410471854,0.0003,0.18832337856292725,5.5,True,0,2026-08-16T18:44:14
9,0.12024033947305365,0.1014556321468982,0.0003,0.21553343534469604,5.6,True,0,2026-08-16T18:44:20
10,0.11912309380023034,0.10006645321846008,0.0003,0.23754911124706268,5.5,True,0,2026-08-16T18:44:25
11,0.11825247534683772,0.0985512219287537,0.0003,0.23020192980766296,5.5,True,0,2026-08-16T18:44:31
12,0.11739324242859096,0.10028558748436499,0.0003,0.26342636346817017,5.5,False,1,2026-08-16T18:44:36
13,0.11699188896915415,0.09828800757180203,0.0003,0.26750490069389343,5.5,True,0,2026-08-16T18:44:42
14,0.11568191804728666,0.09645410897312584,0.0003,0.20736338198184967,5.6,True,0,2026-08-16T18:44:48
15,0.11548235809410011,0.0965652303299406,0.0003,0.19775541126728058,5.5,False,1,2026-08-16T18:44:53
16,0.11479734775129255,0.09606315510777327,0.0003,0.19655539095401764,5.6,True,0,2026-08-16T18:44:59
17,0.11431988156758822,0.09562093735887454,0.0003,0.2242504209280014,5.6,True,0,2026-08-16T18:45:04
18,0.11418717061425303,0.09616271283600357,0.0003,0.27074331045150757,5.5,False,1,2026-08-16T18:45:10
19,0.11353572818276646,0.09533450298093177,0.0003,0.19564488530158997,5.7,True,0,2026-08-16T18:45:16
20,0.11306179491700707,0.0943283104634547,0.0003,0.22170543670654297,5.5,True,0,2026-08-16T18:45:21
21,0.11257203155821496,0.09390377867352831,0.0003,0.2730708420276642,5.6,True,0,2026-08-16T18:45:27
22,0.11237440218964775,0.09369993651961232,0.0003,0.29817554354667664,5.6,True,0,2026-08-16T18:45:33
23,0.1119391612135447,0.09374477259896613,0.0003,0.2518146336078644,5.5,False,1,2026-08-16T18:45:38
24,0.11138333437534478,0.09511108393525029,0.0003,0.2190472036600113,5.5,False,2,2026-08-16T18:45:44
