epoch,train_loss,val_loss,lr,grad_norm_max,secs,improved,patience,timestamp
0,0.20199788478049602,0.13623891738089886,0.0003,0.32729220390319824,5.2,True,0,2026-08-16T08:02:09
1,0.1342955863082802,0.11276270494192511,0.0003,0.2917803227901459,4.6,True,0,2026-08-16T08:02:14
2,0.1250345773749299,0.10670280227294335,0.0003,0.28003594279289246,4.6,True,0,2026-08-16T08:02:19
3,0.12199216858371273,0.10698190544332777,0.0003,0.23499152064323425,4.5,False,1,2026-08-16T08:02:23
4,0.11968825990027124,0.1025796479003115,0.0003,0.21598072350025177,4.6,True,0,2026-08-16T08:02:28
5,0.11776246081341754,0.10006298624224715,0.0003,0.24527058005332947,4.6,True,0,2026-08-16T08:02:32
6,0.11692874490559756,0.10092678686583435,0.0003,0.30786532163619995,4.5,False,1,2026-08-16T08:02:37
7,0.11580636013340163,0.09769146054328143,0.0003,0.24041365087032318,4.5,True,0,2026-08-16T08:02:42
8,0.11456494016961737,0.09634913295343682,0.0003,0.18306739628314972,4.5,True,0,2026-08-16T08:02:46
9,0.11376329788139888,0.09507932534420883,0.0003,0.22562964260578156,4.5,True,0,2026-08-16T08:02:51
10,0.11312251691962337,0.09584661192455135,0.0003,0.24792291224002838,4.5,False,1,2026-08-16T08:02:55
11,0.11263297711099897,0.09405126430831112,0.0003,0.21583861112594604,4.4,True,0,2026-08-16T08:03:00
12,0.11207162582284802,0.09517800353549338,0.0003,0.20769436657428741,4.4,False,1,2026-08-16T08:03:04
13,0.11161676037770052,0.0946215443968118,0.0003,0.3138296902179718,4.4,False,2,2026-08-16T08:03:09
14,0.1106522798865706,0.09293098420232207,0.0003,0.19166085124015808,4.4,True,0,2026-08-16T08:03:13
15,0.11115946940013341,0.09299941553355573,0.0003,0.23399938642978668,4.4,False,1,2026-08-16T08:03:17
16,0.10996617209780347,0.09232994316370932,0.0003,0.1972315013408661,4.5,True,0,2026-08-16T08:03:22
17,0.10966493426770954,0.09219028804819662,0.0003,0.18178394436836243,4.4,True,0,2026-08-16T08:03:27
18,0.10941134186891409,0.09300481433888058,0.0003,0.20014598965644836,4.4,False,1,2026-08-16T08:03:31
19,0.10898958898180133,0.09245537806834493,0.0003,0.2232832908630371,4.4,False,2,2026-08-16T08:03:36
20,0.10864483208119215,0.08970279443067508,0.0003,0.1726367175579071,4.5,True,0,2026-08-16T08:03:40
21,0.1079735802588882,0.09052567044784735,0.0003,0.18179760873317719,4.4,False,1,2026-08-16T08:03:45
22,0.10824002960881034,0.08995226488172353,0.0003,0.22923125326633453,4.5,False,2,2026-08-16T08:03:49
23,0.10781164930744486,0.09028254334743206,0.0003,0.27017197012901306,4.4,False,3,2026-08-16T08:03:54
24,0.10738512842537283,0.09109332138201692,0.0003,0.28074392676353455,4.4,False,4,2026-08-16T08:03:58
25,0.10726515098914995,0.09034779291231554,0.0003,0.25793588161468506,4.5,False,5,2026-08-16T08:04:03
26,0.10697784954374963,0.08845377426881057,0.0003,0.22676831483840942,4.5,True,0,2026-08-16T08:04:07
27,0.1065731140774685,0.08880688360595441,0.0003,0.17951279878616333,4.5,False,1,2026-08-16T08:04:12
28,0.10643130663659546,0.0907220480615621,0.0003,0.23733288049697876,4.5,False,2,2026-08-16T08:04:16
29,0.10643451615021779,0.08941258350898931,0.0003,0.21772931516170502,4.5,False,3,2026-08-16T08:04:21
30,0.10618736386954129,0.09069186395832471,0.0003,0.2800000011920929,4.4,False,4,2026-08-16T08:04:25
31,0.10609343957442503,0.08782222519045348,0.0003,0.25107288360595703,4.5,True,0,2026-08-16T08:04:30
32,0.1054080340397227,0.08716107393195341,0.0003,0.2185167521238327,4.5,True,0,2026-08-16T08:04:34
33,0.10552909721384991,0.08759067420448576,0.0003,0.3583139181137085,4.4,False,1,2026-08-16T08:04:39
34,0.10546023360975496,0.08950850920199038,0.0003,0.204535573720932,4.4,False,2,2026-08-16T08:04:43
35,0.10523297236515926,0.08829529644860017,0.0003,0.2192736566066742,4.5,False,3,2026-08-16T08:04:48
36,0.10490322224386446,0.08678852001225555,0.0003,0.2565124034881592,4.5,True,0,2026-08-16T08:04:53
37,0.10476971761538433,0.0868779613667137,0.0003,0.26162952184677124,4.5,False,1,2026-08-16T08:04:57
38,0.10455257165562976,0.09017371443601754,0.0003,0.2263609617948532,4.5,False,2,2026-08-16T08:05:02
39,0.10478327107298505,0.08655046249975215,0.0003,0.22339972853660583,4.5,True,0,2026-08-16T08:05:06
40,0.10437470351929193,0.08648534319721736,0.0003,0.26757997274398804,4.5,True,0,2026-08-16T08:05:11
