epoch,train_loss,val_loss,lr,grad_norm_max,secs,improved,patience,timestamp
0,0.2724929623878919,0.16825814479654963,0.0003,0.31430670619010925,4.5,True,0,2026-08-16T17:35:04
1,0.1573552784028944,0.12494930866491663,0.0003,0.3095589578151703,4.5,True,0,2026-08-16T17:35:09
2,0.13952678294627222,0.11798991348880988,0.0003,0.27315783500671387,4.4,True,0,2026-08-16T17:35:13
3,0.13295710553507228,0.11321197663034711,0.0003,0.26488402485847473,4.4,True,0,2026-08-16T17:35:18
4,0.1297782159277371,0.10872136318421625,0.0003,0.23187240958213806,4.5,True,0,2026-08-16T17:35:22
5,0.12678922549053862,0.10809684078116993,0.0003,0.2642998993396759,4.5,True,0,2026-08-16T17:35:27
6,0.12460122781467962,0.10409674077079846,0.0003,0.29221823811531067,4.4,True,0,2026-08-16T17:35:31
7,0.12234296060197956,0.10270575957966376,0.0003,0.21347111463546753,4.5,True,0,2026-08-16T17:35:36
8,0.12084239876859791,0.10056675225496292,0.0003,0.21492071449756622,4.5,True,0,2026-08-16T17:35:41
9,0.1193995488868965,0.09790060841120206,0.0003,0.20376960933208466,4.4,True,0,2026-08-16T17:35:45
10,0.11782883738095944,0.10017461628540532,0.0003,0.19877499341964722,4.4,False,1,2026-08-16T17:35:50
11,0.11707336627520047,0.09795984216443784,0.0003,0.38501179218292236,4.4,False,2,2026-08-16T17:35:54
12,0.11621361283155587,0.09843789286665865,0.0003,0.22020968794822693,4.4,False,3,2026-08-16T17:35:58
13,0.11524707627492947,0.09468561378154126,0.0003,0.22933608293533325,4.5,True,0,2026-08-16T17:36:03
14,0.11476619140459941,0.09592061141853804,0.0003,0.2206428349018097,4.5,False,1,2026-08-16T17:36:08
15,0.11398363891211184,0.09384652104351547,0.0003,0.1950986087322235,4.5,True,0,2026-08-16T17:36:12
16,0.11359564583380144,0.0949970159966212,0.0003,0.21349184215068817,4.4,False,1,2026-08-16T17:36:17
17,0.11264024740392035,0.09217421583585687,0.0003,0.17438142001628876,4.5,True,0,2026-08-16T17:36:21
18,0.11235775585685458,0.0926892364008741,0.0003,0.1899903267621994,4.4,False,1,2026-08-16T17:36:26
19,0.11165466454330382,0.09328812467200416,0.0003,0.20034107565879822,4.4,False,2,2026-08-16T17:36:30
20,0.11155614960979629,0.09228416917088268,0.0003,0.22647999227046967,4.5,False,3,2026-08-16T17:36:35
21,0.11113420128822327,0.09116545925428579,0.0003,0.1724563091993332,4.5,True,0,2026-08-16T17:36:39
22,0.11055444573963082,0.09124917700722977,0.0003,0.1924973726272583,4.4,False,1,2026-08-16T17:36:44
23,0.11009752390148876,0.09079278739435333,0.0003,0.2564968466758728,4.5,True,0,2026-08-16T17:36:48
24,0.10980638845281286,0.09001194489198727,0.0003,0.17990945279598236,4.5,True,0,2026-08-16T17:36:53
25,0.10954233709272447,0.09009143566856018,0.0003,0.21518594026565552,4.4,False,1,2026-08-16T17:36:57
26,0.1092025665463982,0.09063695195120769,0.0003,0.19719694554805756,4.5,False,2,2026-08-16T17:37:02
27,0.10916337207123473,0.08989095503648559,0.0003,0.20823325216770172,4.4,True,0,2026-08-16T17:37:06
28,0.10868323422395267,0.08977324061177588,0.0003,0.235432967543602,4.4,True,0,2026-08-16T17:37:11
29,0.10826538167484515,0.08887293255263633,0.0003,0.1794181913137436,4.5,True,0,2026-08-16T17:37:16
30,0.1081731331708667,0.08891135138960984,0.0003,0.1913069784641266,4.4,False,1,2026-08-16T17:37:20
31,0.10778503709442012,0.08870948048738334,0.0003,0.21133065223693848,4.5,True,0,2026-08-16T17:37:25
32,0.1076208797621203,0.08875951383795057,0.0003,0.3093281388282776,4.5,False,1,2026-08-16T17:37:29
33,0.10767423181415914,0.08783869957039644,0.0003,0.2500351369380951,4.4,True,0,2026-08-16T17:37:34
34,0.10710584748904783,0.08823189229428113,0.0003,0.19880740344524384,4.4,False,1,2026-08-16T17:37:38
35,0.10731739599953641,0.08791218075778458,0.0003,0.2920732796192169,4.5,False,2,2026-08-16T17:37:43
